,Unnamed: 0,Unnamed: 0.1,NUMBER,ALPHA_J2000,DELTA_J2000,galex_FUV,galex_NUV,subaru_B,subaru_V,subaru_r,subaru_ip,subaru_zpp,ultravista_J,ultravista_H,ultravista_Ks,spitzer_irac_ch1,spitzer_irac_ch2,galex_FUV_err,galex_NUV_err,subaru_B_err,subaru_V_err,subaru_r_err,subaru_ip_err,subaru_zpp_err,ultravista_J_err,ultravista_H_err,ultravista_Ks_err,spitzer_irac_ch1_err,spitzer_irac_ch2_err,OFFSET_MAG,PHOTOZ,TYPE,ZPDF,MASS_BEST,MASS_MED,MASS_MED_MIN68,MASS_MED_MAX68,AGE,SFR_BEST,SFR_MED,SFR_MED_MIN68,SFR_MED_MAX68,SSFR_BEST,SSFR_MED,SSFR_MED_MIN68,SSFR_MED_MAX68,CLASS
240,55258,1092765,965579,150.33053999999996,2.7665599999999997,2.5020700000000002,3.96331,7.52203,15.2,16.233,20.1855,25.2462,28.9972,32.5792,29.5591,36.3707,26.8618,0.209236,0.132412,0.08265,0.158045,0.11661600000000001,0.099194,0.042219,0.139807,0.180402,0.31709499999999996,0.191624,0.22062800000000002,-0.44168,0.08,0,0.08,8.8038,8.92077,8.85633,8.9716,4500000000.0,-0.81184,-0.66038,-0.752,-0.5775899999999999,-9.615639999999999,-9.55737,-9.64902,-9.47098,1
241,39050,774646,934871,150.46251999999996,2.71745,0.061995,0.53972,1.54746,3.9975099999999997,6.68117,10.1483,16.2071,23.8255,33.8511,43.0645,40.5962,36.0325,0.045322,0.063043,0.038432,0.083137,0.075812,0.072612,0.044008,0.078561,0.11379,0.098467,0.273541,0.228291,-0.10507999999999999,0.499,0,0.499,10.1964,10.2145,10.1619,10.2815,1278050000.0,0.9819100000000001,1.00369,0.90802,1.1759,-9.21447,-9.21826,-9.335460000000001,-8.98093,1
242,24211,476705,909023,150.34106,2.68089,0.143791,0.029532,0.48153,0.856133,0.8155939999999999,0.9107350000000001,0.988188,1.01102,0.966938,0.968568,0.775195,0.327262,0.10787000000000001,0.09084400000000001,0.022824,0.041455,0.029367,0.029719,0.034323,0.10088,0.128538,0.214062,0.048979,0.07016,-0.061239999999999996,0.1278,0,0.1278,7.3384800000000014,7.27124,7.1700800000000005,7.402239999999999,2300000000.0,-1.9078,-1.68698,-1.94757,-1.45359,-9.24628,-8.95697,-9.24757,-8.72904,1
243,30483,620481,643762,149.61583000000005,2.27716,0.19434,0.192529,0.288459,0.913159,1.16493,1.44353,1.9948099999999998,2.55002,2.1534299999999997,2.77045,2.6162,2.57329,0.037025,0.069109,0.018744,0.042242,0.033960000000000004,0.033206,0.044083,0.133792,0.15713,0.250745,0.229555,0.376094,-0.01963,0.3309,0,0.3309,8.738480000000001,8.73668,8.64856,8.848189999999997,3500000000.0,-0.9342799999999999,-0.7809,-0.95429,-0.4642,-9.67277,-9.56679,-9.7671,-9.12841,1
244,47220,985982,754894,150.28745,2.44435,0.071614,0.6222850000000001,0.4586520000000001,0.7712399999999999,1.21609,1.8169,2.2030000000000003,2.76874,2.91416,3.16098,3.6960800000000003,3.0731,0.055935000000000006,0.08530700000000001,0.022258,0.039428,0.036222000000000004,0.034305,0.033956,0.098485,0.12442,0.20669899999999997,0.065446,0.095689,-0.12650999999999998,0.6094,0,0.6094,9.28577,9.23081,9.184619999999999,9.28052,2300000000.0,0.0378,0.24208000000000002,-0.032139999999999995,0.37485999999999997,-9.24796,-8.97076,-9.24586,-8.85197,1
245,39636,781474,419847,149.67934,1.93203,0.076934,0.123269,0.19382,0.3524,0.406725,0.42254200000000003,0.620179,0.733799,0.6796949999999999,0.622739,0.6780649999999999,0.8715450000000001,0.052667,0.05605,0.015373,0.032133999999999996,0.022847,0.03005,0.033102,0.068237,0.09474500000000001,0.09176000000000001,0.072577,0.069273,-0.01229,0.3997,0,0.3997,7.76779,7.7678600000000015,7.65597,7.87148,286119000.0,-0.30513,-0.28426999999999997,-0.40473000000000003,-0.13867000000000002,-8.07292,-8.04893,-8.21913,-7.8254600000000005,1
246,48184,1000025,783328,149.78253,2.4855099999999997,0.810191,2.1903900000000003,1.21442,2.72397,4.35035,6.08825,8.91806,11.2014,13.5092,15.8565,21.5914,17.0583,0.064127,0.092184,0.034187999999999996,0.07066,0.061394000000000004,0.05759400000000001,0.036445,0.073249,0.10720299999999999,0.09635,0.163793,0.18203,-0.4491600000000001,0.4974,0,0.4974,10.0607,10.0014,9.96579,10.0377,3500000000.0,0.38792,0.402,0.33263000000000004,0.47136999999999996,-9.67277,-9.69802,-9.767389999999999,-9.628639999999999,1
247,52513,1058986,921362,150.27174,2.6998900000000003,0.10344400000000001,0.927157,0.312746,0.440003,0.464766,1.06818,0.50877,0.448424,0.67701,0.78762,0.555399,0.198131,0.048075,0.074633,0.018974,0.030961000000000002,0.029682,0.030683,0.034,0.10174,0.127667,0.214205,0.065167,0.083246,0.06065,0.25,0,0.25,7.08225,7.027710000000001,7.00887,7.04655,50000000.0,-0.25856,-0.29022,-0.36453,-0.22221999999999997,-7.34081,-7.3,-7.3679999999999986,-7.232,1
248,33061,689319,753529,150.46711000000005,2.43997,1.68003,2.53736,2.42318,6.14381,6.622999999999998,8.16966,10.5542,12.443,13.2335,14.3369,13.341,10.7997,0.08518300000000001,0.078308,0.0475,0.101302,0.075327,0.064603,0.037829,0.074178,0.107601,0.096583,0.190686,0.175509,-0.28215,0.23,0,0.23,9.15899,9.05023,9.01595,9.084589999999999,2600000000.0,-0.19810999999999998,-0.29935,-0.36785999999999996,-0.23105,-9.3571,-9.3999,-9.46835,-9.33128,1
249,33144,690928,772425,149.75505,2.47187,0.118078,0.132246,0.2467550000000001,0.46862299999999996,0.575171,0.706468,0.8831829999999999,0.875041,0.813897,0.727068,0.783455,0.529204,0.045721,0.061099,0.01797,0.033831,0.035656,0.031383999999999995,0.037495999999999995,0.07360599999999999,0.108516,0.096067,0.07095900000000001,0.07181900000000001,0.0018399999999999998,0.4907,0,0.4907,8.24273,8.22564,8.12248,8.32565,1278050000.0,-0.44943999999999995,-0.51977,-0.75122,-0.36245,-8.69218,-8.731639999999999,-9.07212,-8.519910000000001,1
250,46171,962193,720802,150.49343000000005,2.39293,0.124204,0.021762,0.11436099999999999,0.173434,0.143645,0.154445,0.22248400000000002,0.328423,0.37529,0.25506100000000004,0.46793,0.356908,0.040557,0.066664,0.012486,0.022616,0.015811000000000002,0.019814,0.02903,0.072574,0.105813,0.09528500000000001,0.017302,0.025391,0.37788,1.4325,0,1.4325,8.53841,8.654919999999999,8.52027,8.805,127804000.0,0.54201,0.16807,0.01669,0.52666,-7.9964,-8.494019999999999,-8.74168,-7.99569,1
251,20321,421885,827422,149.94217,2.5521599999999998,0.062423,0.347783,0.435733,0.781439,1.28015,2.0929,2.8098099999999997,4.03869,5.82699,7.6326600000000004,13.720999999999998,10.2134,0.047928,0.059801,0.021624,0.043102999999999995,0.035068,0.03681,0.033807,0.11246400000000001,0.138752,0.216948,0.17718399999999998,0.150104,-0.24883000000000002,0.6528,0,0.6528,9.72817,9.67704,9.62128,9.725719999999999,1015190000.0,0.85931,0.8185399999999999,0.73831,0.89494,-8.86887,-8.84741,-8.94083,-8.72452,1
252,35212,721509,298672,150.49198,1.7409400000000002,0.044847000000000005,0.10355299999999999,0.326178,0.46867200000000003,0.414842,0.503216,0.9579719999999999,1.07851,1.19519,1.2522799999999998,1.614,1.4520600000000001,0.043087,0.0644,0.020239,0.03299,0.023795,0.025991000000000004,0.035189,0.094799,0.132641,0.117507,0.073752,0.11779,-0.02224,1.2936,0,1.2936,9.314219999999999,9.30543,9.24602,9.35656,904792000.0,0.53086,0.5546800000000001,0.46188,0.6530699999999999,-8.78337,-8.74504,-8.84618,-8.63567,1
253,29289,571672,585932,150.32678,2.19197,0.184333,0.183238,0.165433,0.458243,0.508844,0.564569,0.651606,0.644881,0.563459,0.347613,0.29291100000000003,0.170746,0.038598,0.068136,0.014747,0.030993,0.023356000000000002,0.0221,0.029731999999999998,0.10128999999999999,0.131921,0.220838,0.042476,0.069462,0.03414,0.3656,0,0.3656,7.8033,7.82792,7.7721399999999985,7.893910000000001,360203000.0,-1.58006,-1.4400899999999999,-1.60924,-1.1325,-9.38335,-9.243319999999999,-9.441410000000001,-9.0237,1
254,23789,471185,385369,149.46973,1.87716,0.182696,0.392982,0.45532100000000003,0.98646,1.23651,1.48655,1.87945,2.05769,2.02541,2.16188,1.4802899999999999,1.05145,0.048307,0.064704,0.021882,0.043858,0.034733999999999994,0.034383,0.036994,0.071855,0.10712999999999999,0.094368,0.047213,0.05918300000000001,-0.03557,0.4232,0,0.4232,8.6928,8.7016,8.62457,8.74691,2600000000.0,-0.6643,-0.62426,-0.71985,-0.44223999999999997,-9.3571,-9.34862,-9.44721,-9.0526,1
255,25402,491630,941632,150.35096000000001,2.73083,0.500604,0.829469,1.09806,2.97637,3.48105,4.13863,5.875,6.721,7.410589999999999,9.389389999999999,7.05692,7.03216,0.064264,0.080162,0.032813999999999996,0.072242,0.055314999999999996,0.048887,0.037968,0.132947,0.16899999999999998,0.295052,0.12331199999999999,0.127055,-0.13459000000000002,0.3409,0,0.3409,9.07576,9.14066,9.0716,9.226289999999999,1278050000.0,0.15192999999999998,0.10369,-0.15395,0.21625999999999998,-8.92384,-9.03921,-9.36148,-8.897839999999997,1
256,33131,690761,234119,149.98278,1.63671,0.051596,0.203493,0.414807,0.702572,0.87677,1.59079,2.39548,3.12014,3.3881,3.927,5.56401,3.59731,0.047152,0.06474400000000001,0.021043,0.038349,0.030616,0.035182,0.036847000000000005,0.164984,0.20529499999999998,0.330519,0.067362,0.12811199999999998,-0.01275,0.8484,0,0.8484,9.476360000000001,9.47328,9.41243,9.544789999999999,570884000.0,0.7568199999999999,0.77417,0.65259,0.8938299999999999,-8.71953,-8.70926,-8.82414,-8.5724,1
257,29454,578474,588910,149.65077,2.1955299999999998,0.199327,0.10898,0.390228,1.17362,1.65779,2.24119,3.08174,3.86669,4.0735,5.78425,4.46748,3.9978,0.045479,0.073284,0.02065,0.046981,0.039381,0.038605,0.035664,0.12241600000000001,0.152804,0.256711,0.11471500000000001,0.098846,-0.15142,0.3736,0,0.3736,9.26111,9.27464,9.17334,9.32408,5000000000.0,-0.93319,-0.84673,-0.95431,-0.65308,-10.1943,-10.1429,-10.2502,-9.79332,1
258,17154,360212,699830,149.41358,2.36041,0.38557199999999997,0.358063,0.4832,0.98467,0.9696870000000001,1.09585,1.23048,1.39699,1.49092,1.46674,0.786233,0.916805,0.0695,0.055466999999999995,0.02301,0.045573,0.032604,0.033711,0.038757,0.0867,0.121804,0.10851400000000001,0.081437,0.097245,-0.05641,0.2117,0,0.2117,7.69039,7.714939999999999,7.63484,7.7957899999999976,508801000.0,-0.8599600000000001,-0.93558,-1.14354,-0.77056,-8.55035,-8.64,-8.90145,-8.44016,1
259,21613,438617,327452,150.05448,1.7872,0.21344699999999997,0.829308,1.8531799999999998,5.81865,8.28341,11.259,18.0852,24.949,35.9279,51.2138,54.4141,65.7669,0.06403500000000001,0.085266,0.041711,0.098634,0.083984,0.07401100000000001,0.041444,0.060513,0.086635,0.080715,0.415692,0.391358,-0.17858,0.3996,0,0.3996,10.0585,10.0584,10.0186,10.093,1139070000.0,1.1411200000000001,1.0777700000000001,0.8759299999999999,1.16089,-8.91739,-8.93935,-9.224089999999999,-8.84719,1
260,12080,230744,492752,149.4207,2.04734,2.24535,3.23409,2.53441,5.50266,5.9021300000000005,6.6158,7.66852,8.88825,9.250869999999999,9.55625,7.86251,6.29269,0.13936600000000002,0.071422,0.048723,0.09712,0.071315,0.061166,0.038579,0.090397,0.127803,0.11496700000000001,0.12435999999999996,0.137221,-0.2374300000000001,0.23,0,0.23,8.91952,8.838,8.80311,8.87958,2600000000.0,-0.43758,-0.46748,-0.5575899999999999,-0.30846999999999997,-9.3571,-9.367469999999999,-9.45759,-9.10161,1
261,44612,915555,617461,149.99055,2.23557,0.247225,1.60243,1.61414,3.03163,4.54335,6.45902,8.41963,9.938139999999999,11.8692,13.4939,14.9262,11.0258,0.052162,0.080082,0.03903,0.072189,0.06270099999999999,0.057553999999999994,0.039705000000000004,0.098675,0.127707,0.210632,0.11318399999999999,0.12907000000000002,-0.13047999999999998,0.6035,0,0.6035,9.83532,9.81996,9.76028,9.86973,1434000000.0,0.81355,0.84749,0.74711,1.1003399999999999,-9.02177,-8.95476,-9.05667,-8.68802,1
262,43133,853157,556058,150.10343,2.14723,0.061613,0.11314400000000001,0.13502999999999998,0.226811,0.28207,0.35917899999999997,0.570873,0.769422,0.978131,1.08809,1.37021,1.2129299999999998,0.042201999999999996,0.073875,0.014087,0.025876999999999997,0.019553,0.020338,0.035408999999999996,0.069869,0.10322200000000001,0.093325,0.032508999999999996,0.044003,-0.10742,0.6098,0,0.6098,8.43355,8.388689999999999,8.30989,8.468210000000001,404154000.0,0.24363,0.25765,0.14851,0.5775100000000001,-8.189919999999999,-8.112169999999999,-8.26773,-7.78107,1
263,35867,730877,843031,150.0145,2.57898,0.033214999999999995,0.02458,0.188102,0.246788,0.250888,0.23374299999999998,0.513551,0.402521,0.632285,0.365989,0.561376,1.14648,0.044719999999999996,0.078034,0.015531999999999999,0.026536,0.019631,0.020694,0.035647000000000005,0.111052,0.136736,0.216342,0.054167999999999994,0.059904999999999986,0.0103,1.4265,0,1.4265,9.05827,8.937610000000003,8.79903,9.07267,1015190000.0,0.00159,0.31922,0.00301,0.4466,-9.05669,-8.60197,-9.07039,-8.402000000000001,1
264,28060,532534,509455,150.23723999999999,2.07514,0.114125,0.014671,0.173646,0.247825,0.27867,0.372602,0.632627,1.365,1.6531200000000001,2.12187,4.0126800000000005,4.45974,0.062667,0.070325,0.015130000000000001,0.027260000000000003,0.020361,0.020972,0.036329,0.07191499999999999,0.09727999999999999,0.111873,0.039249,0.048271,0.00039,1.581,0,1.581,9.87133,9.82739,9.71279,9.91152,508801000.0,1.21234,1.2757399999999999,1.14893,1.61825,-8.65899,-8.56152,-8.7227,-8.10506,1
265,38776,771106,397626,150.23361,1.89651,0.028712,0.810317,1.0203799999999998,1.9399400000000002,2.91577,4.04293,5.38192,6.4094,7.77875,9.43257,9.92729,7.5598800000000015,0.042663,0.080742,0.031432,0.05878,0.050725,0.045948,0.037888,0.06762699999999999,0.09234400000000001,0.101306,0.07416,0.110373,-0.06827000000000001,0.599,0,0.599,9.52099,9.53314,9.48765,9.583730000000001,718701000.0,0.80567,0.77991,0.6886899999999999,0.86156,-8.71532,-8.73519,-8.990160000000003,-8.64525,1
266,24830,484535,936192,150.6557,2.72165,1.0031299999999999,1.49519,2.51857,5.32027,5.25586,6.2085,7.1623,8.24929,8.636569999999999,9.074,4.7664,3.69235,0.047694,0.062971,0.048543,0.094706,0.067825,0.057964999999999996,0.041537,0.133072,0.16968699999999998,0.28475700000000004,0.055238999999999996,0.049934,-0.03044,0.16,0,0.16,8.43132,8.513530000000001,8.370280000000001,8.580869999999999,2600000000.0,-0.9628700000000001,-0.88445,-1.11894,-0.76403,-9.39419,-9.44625,-9.532630000000001,-9.35806,1
267,51199,1042021,887530,150.47523,2.64756,0.244439,0.129887,0.22576999999999997,0.544196,0.6217,0.7255729999999999,0.8316610000000001,0.8960450000000001,0.896759,0.9880680000000001,0.743008,0.5573,0.052837999999999996,0.06880900000000001,0.016850999999999998,0.035851,0.026518,0.028112,0.034906,0.081587,0.121367,0.105869,0.075863,0.074313,0.01964,0.3368,0,0.3368,8.05387,8.1335,8.05722,8.24455,1608980000.0,-0.9226700000000001,-0.96647,-1.23557,-0.76246,-8.97654,-9.09292,-9.46441,-8.85972,1
268,32517,679413,754216,150.48698000000005,2.44352,0.092909,0.054144000000000005,0.213914,0.333554,0.366014,0.60001,0.898308,1.23207,1.29906,1.6619099999999998,1.93248,1.92535,0.043653,0.060364999999999995,0.016034,0.028705,0.021568,0.025057,0.033985,0.07555,0.10918,0.09802000000000001,0.08845800000000001,0.085717,-0.03107,0.9029,0,0.9029,8.958680000000003,9.01507,8.9236,9.158339999999999,360203000.0,0.8164,0.5695,0.26911999999999997,0.83847,-8.14228,-8.43685,-8.846810000000003,-8.08281,1
269,36368,738346,333584,149.46372,1.79607,0.155095,0.091061,0.20791700000000002,0.588608,0.752549,0.971068,1.3174700000000001,1.59047,1.8646200000000002,1.88257,1.2812700000000001,0.774831,0.048844,0.067125,0.015964,0.035457999999999996,0.028704,0.030311,0.037508,0.073434,0.108874,0.09729,0.085036,0.132485,0.0047,0.364,0,0.364,8.65722,8.65926,8.55967,8.7624,4500000000.0,-1.3620299999999999,-1.12535,-1.33558,-0.8609700000000001,-10.0192,-9.80868,-10.0143,-9.49532,1
270,53583,1072834,409457,150.31896,1.91592,0.030037,0.08959400000000001,0.392741,0.525269,0.544774,0.5301130000000001,0.89791,1.16039,1.40099,1.12889,1.19759,1.62594,0.043826,0.071841,0.021402,0.034306,0.02507,0.022323,0.034867,0.104288,0.135095,0.226429,0.055972,0.104094,0.01787,1.4307,0,1.4307,9.15949,9.16817,9.10323,9.23166,360203000.0,0.7357199999999999,0.7106100000000001,0.62865,0.78341,-8.423760000000001,-8.444560000000001,-8.55604,-8.33564,1
271,26157,501087,985474,150.09433,2.80208,0.04727,0.042026999999999995,0.137419,0.306133,0.481804,0.78523,1.16635,1.57018,1.6730099999999999,1.94905,1.61096,1.0871,0.047668,0.061599,0.014247,0.028433999999999997,0.027891000000000003,0.034036000000000004,0.03557,0.097116,0.139734,0.118468,0.061398,0.083008,-0.00562,0.5291,0,0.5291,9.06888,9.068489999999999,8.95514,9.14177,5000000000.0,-1.12542,-0.8418,-1.0867200000000001,-0.63637,-10.1943,-9.911719999999999,-10.1653,-9.66692,1
272,51382,1043941,888843,150.08022,2.64776,0.277478,1.27609,1.0167700000000002,2.27161,3.06122,4.05047,5.53736,6.4176699999999975,7.3464800000000015,8.37181,8.45543,7.30691,0.059422,0.065961,0.031414,0.06380599999999999,0.05243,0.048169,0.042418,0.075167,0.110982,0.098301,0.086088,0.068217,-0.18575999999999998,0.501,0,0.501,9.376439999999999,9.4242,9.36754,9.4904,1139070000.0,0.7370399999999999,0.6484,0.48573999999999995,0.7822399999999999,-8.639389999999999,-8.689960000000001,-9.013739999999999,-8.56197,1
273,28416,544134,534090,149.4883,2.11551,13.2951,28.3371,25.3029,62.0475,78.3933,109.579,149.102,213.31900000000002,245.563,255.524,753.2810000000003,560.436,0.388298,0.536713,0.160495,0.32029,0.26209299999999996,0.2308280000000001,0.067642,0.09539,0.13082,0.128644,1.81135,1.19787,-1.29536,0.1185,0,0.1185,10.439,10.4522,10.4167,10.487,2300000000.0,0.71418,0.69528,0.62569,0.76645,-9.7248,-9.70474,-9.77459,-9.63355,1
274,43365,858709,543007,149.86566000000005,2.12735,0.038919999999999996,0.163424,0.26515500000000003,0.573551,0.9955430000000001,1.63378,2.1859,2.82714,3.4933099999999997,4.6166599999999995,5.02675,3.49125,0.038826,0.075141,0.01811,0.034317,0.030868,0.031704,0.032527,0.073063,0.09631,0.106993,0.073279,0.088632,-0.0195,0.6327,0,0.6327,9.340710000000001,9.37306,9.3259,9.4207,1015190000.0,0.47463,0.47358,0.31156,0.56723,-8.86608,-8.87139,-9.08404,-8.76885,1
275,16411,341020,670633,150.16405,2.31924,0.050991,0.033917,0.066977,0.091928,0.09084,0.067175,0.144021,0.15203,0.13334200000000002,0.088903,0.081102,0.075519,0.05025,0.069131,0.011694,0.022563,0.016193,0.019749,0.035629,0.074861,0.109268,0.096032,0.019213,0.011824,0.17064000000000001,1.2187,0,1.2187,7.54453,7.6486,7.4920300000000015,7.814889999999999,101518000.0,-0.08142,-0.44093000000000004,-0.55909,-0.10949,-7.625939999999999,-8.05415,-8.33296,-7.64018,1
276,44306,906457,619943,149.9732,2.2422400000000002,0.064023,0.009592,0.156156,0.237589,0.257298,0.362149,0.5960260000000001,0.719965,0.704946,0.777122,1.8645,1.40486,0.043642,0.053885,0.014688999999999999,0.026106,0.019809999999999998,0.022761,0.034425,0.095462,0.124271,0.202472,0.045348,0.073466,-0.052289999999999996,1.1438,0,1.1438,9.04237,9.137360000000001,9.02585,9.28523,321031000.0,0.94783,0.59488,0.3629,0.9215200000000001,-8.09454,-8.55645,-8.86838,-8.09802,1
277,10014,194841,974352,149.455,2.7843,1.7462,1.2381799999999998,0.801701,1.1418700000000002,1.17377,1.99063,3.25813,4.35992,4.297969999999999,3.3374099999999998,2.06743,0.8075439999999999,0.092637,0.062325,0.02865,0.046651,0.033986,0.036711,0.039619,0.09500900000000001,0.137785,0.123724,0.16255,0.253651,5e-05,0.9499,0,0.9499,9.39143,9.399989999999999,9.365969999999999,9.43401,360203000.0,0.00808,6.19767e-05,-0.06798,0.06808,-9.38335,-9.399939999999999,-9.46798,-9.3319,1
278,52556,1059477,921632,149.50374,2.69916,0.258483,0.367287,0.372452,0.739392,1.05616,1.18926,1.41305,1.64937,1.49316,1.9359400000000002,2.1854400000000003,1.18436,0.06122100000000001,0.065316,0.020681,0.038794,0.03317,0.031089999999999996,0.039335,0.08983200000000001,0.119557,0.149526,0.128189,0.20127899999999999,-0.06176,0.5005,0,0.5005,8.70384,8.68448,8.609919999999999,8.754719999999999,806396000.0,-0.20979,-0.22115,-0.35375999999999996,0.04782,-8.91363,-8.91945,-9.06703,-8.57441,1
279,55558,1097668,467966,150.00083,2.0095400000000003,0.211806,0.16839,0.289163,0.422447,0.561042,0.7469819999999999,0.812971,1.0183200000000001,1.0602,0.897115,1.26931,1.31995,0.042962,0.060767999999999996,0.017745,0.032217,0.025962,0.024935,0.035588999999999996,0.108453,0.131599,0.20907399999999998,0.06482,0.10548800000000001,-0.12322999999999999,0.6666,0,0.6666,8.61047,8.59695,8.50765,8.67923,508801000.0,0.04102,0.0646,-0.06007000000000001,0.39450999999999997,-8.56944,-8.543280000000001,-8.68887,-8.11256,1
280,11039,208494,442860,149.83716,1.9680799999999998,0.054672000000000005,0.099225,0.327949,0.653888,0.771684,0.915903,1.2990899999999999,1.44313,1.5803,1.75643,1.83835,1.28261,0.033662,0.075307,0.019783000000000002,0.038810000000000004,0.029688,0.027833999999999998,0.034362000000000004,0.071253,0.102275,0.092431,0.073385,0.09335299999999999,-0.12900999999999999,0.4039,0,0.4039,8.64332,8.59855,8.41275,8.71497,3000000000.0,-0.48027,-0.38473,-0.59536,0.03277,-9.12359,-9.005980000000003,-9.26009,-8.39018,1
281,1812,65064,703602,150.75985,2.36673,0.06617999999999999,0.013087999999999999,0.089186,0.139679,0.140311,0.250227,0.329286,0.27720100000000003,0.255786,0.620741,0.152104,0.436841,0.056348,0.068922,0.013364,0.022915,0.018080000000000002,0.024641999999999997,0.034426,0.11615999999999999,0.142441,0.238402,0.044797000000000003,0.09118,0.13805,0.7295,0,0.7295,8.0813,7.99211,7.85561,8.10572,1139070000.0,-0.83609,-0.60228,-0.8387,-0.41558,-8.91739,-8.616539999999999,-8.91047,-8.29473,1
283,7474,161861,355404,149.81757,1.8299,0.29542399999999996,0.465441,0.896692,1.90737,2.02038,2.2393400000000003,2.75826,2.95527,3.1842599999999996,2.99966,1.63696,1.1840700000000002,0.049912,0.06674,0.029869,0.058716,0.04369,0.039062,0.038078,0.076627,0.112227,0.10091,0.079468,0.102862,-0.0338,0.1492,0,0.1492,7.9046699999999985,7.904689999999999,7.8654,7.9401899999999985,1015190000.0,-1.8257299999999999,-1.78918,-1.86896,-1.70943,-9.7304,-9.68644,-9.763630000000001,-9.609810000000001,1
