,ObjID,mjd,ra,dec,z,zErr,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z
5580,1237645941296857780,51078,61.561191425477894,-1.15172681510143,0.5322979999999999,0.08757100000000001,0.13623410000000002,0.438643,1.224016,1.239399,0.7866152,15.436720000000001,52.73271999999999,23.27629,11.49961,0.8387551
5581,1237645941296857782,51078,61.5626972906269,-1.2291493912047,0.640841,0.069425,0.10744939999999999,0.3722562,1.066149,2.3843650000000003,3.227156,21.35876,72.80181999999999,34.42965,14.7739,1.035836
5582,1237645941296857812,51078,61.5757505265964,-1.08552833793002,0.431547,0.034016000000000005,0.01875714,0.5002053,3.59611,7.497132000000001,12.78464,16.82873,59.56179,25.87789,11.15809,0.8131433000000001
5583,1237645941296857818,51078,61.5783695563309,-1.0766611602588199,0.387957,0.074942,0.6575435000000001,0.7961555,2.169912,2.389391,3.409268,7.079467999999999,24.81577,11.7424,5.38171,0.39114
5584,1237645941296857985,51078,61.6665821089275,-1.2015755572214701,0.504745,0.029257,-0.10596520000000001,0.4224782,3.086434,7.352861,12.4363,7.0971779999999995,24.92397,10.996939999999999,4.797263,0.3368237
5585,1237645941296858094,51078,61.5605059166323,-1.1472557133835,0.506249,0.079853,0.1016372,0.1282844,0.8105694999999999,2.111789,1.836243,16.17295,56.41483,26.576970000000003,11.66485,0.8437073
5586,1237645941296858112,51078,61.581443961154605,-1.08880547593538,0.7831130000000001,0.063275,-0.4210311,-0.03397712,0.44783310000000004,2.165123,5.0910519999999995,17.81383,63.82062,31.26718,13.02305,0.9212454999999999
5587,1237645941296922987,51078,61.778510345746206,-1.1584865284551398,0.212769,0.038922000000000005,1.570819,5.139959999999999,12.417530000000001,19.74335,25.862370000000002,14.195139999999999,41.7256,18.64216,8.506299,0.7668096
5588,1237645941296923018,51078,61.8405027160879,-1.05973252732009,0.41742799999999997,0.07346,1.2555889999999998,1.983772,5.174343,7.454244999999999,11.184510000000001,12.1234,43.16132,19.99084,9.324977,0.7670231
5589,1237645941296923054,51078,61.7040947078533,-1.16303558625935,0.09503500000000001,0.075629,0.5987239000000001,2.364409,3.3824110000000003,4.283084,6.494852,10.518469999999999,32.132090000000005,16.74713,7.705359,0.5894515
5590,1237645941296923167,51078,61.772514084786394,-1.09140497821451,0.41192399999999996,0.031874,-0.13507120000000003,1.418822,7.436739,15.1986,23.29168,9.755114,31.98872,13.7837,5.9046400000000006,0.4910001
5591,1237645941296923231,51078,61.812295011454,-1.12894523420123,0.399679,0.094306,0.23714320000000003,0.7929228,2.924214,4.793297,7.139156,13.41976,48.832679999999996,22.61662,10.07872,0.782405
5592,1237645941296923242,51078,61.824553328327596,-1.1469179624473,0.288725,0.11381300000000001,0.772016,1.7737080000000003,3.291067,4.610655,6.470562999999999,12.130239999999999,40.32528,19.21501,8.734962,0.6697215999999999
5593,1237645941296923330,51078,61.7152502583696,-1.18283089398858,0.9702879999999999,0.084333,0.36746540000000005,0.355462,0.5656055999999999,3.8353019999999995,6.822113000000001,21.88245,81.72518000000001,39.23149,15.914320000000002,1.145683
5594,1237645941296923443,51078,61.783407958691996,-1.14406982566352,0.48383100000000007,0.07904,1.0008,0.6962205,1.560907,2.938903,2.447182,16.70368,63.892109999999995,30.229840000000003,13.280170000000002,1.044798
5595,1237645941296923486,51078,61.8039809181165,-1.06180093914594,0.32799,0.10608599999999999,0.09503269,1.092263,2.893102,3.087206,4.9727440000000005,3.8153690000000005,13.23455,6.180643,2.8270869999999997,0.2235131
5596,1237645941296923536,51078,61.84217836614079,-1.10120449504978,0.14695,0.089022,0.05728147,0.07994527,1.335832,0.9792420000000001,0.9220872999999999,16.66676,62.0396,28.387240000000002,12.9723,1.000238
5598,1237645941296988645,51078,61.8858830365934,-1.13540108237984,0.42653500000000005,0.10169500000000001,0.2984536,1.1140430000000001,3.0483729999999998,3.61299,6.691772,19.45526,67.5304,32.123329999999996,14.83445,1.124511
5599,1237645941296988701,51078,61.9227342663095,-1.06932795760748,0.503791,0.15898199999999998,0.389515,1.40907,3.1993270000000003,5.5679680000000005,9.24347,14.20266,50.466359999999995,23.946820000000002,11.10828,0.8583395
5600,1237645941296988714,51078,61.9339442032529,-1.14735101540142,0.354092,0.066839,1.351976,2.592506,6.5985570000000004,9.175863,12.77148,10.49123,35.77131,16.56586,7.65689,0.6058397
5601,1237645941296988990,51078,61.966735417994,-1.14759772451747,0.280995,0.144163,0.27072640000000003,0.7078165,1.340619,1.7160220000000002,2.670027,16.00104,57.53249,28.55797,12.77309,0.955815
5602,1237645941296989139,51078,61.987326744754895,-1.0629313481221099,0.645927,0.1384,48.34318,0.12124059999999999,0.11739489999999998,8.413289,-0.5175309,0.07398611,0.25803400000000004,0.12092119999999999,0.05680142,0.004120288
5603,1237645941297054134,51078,62.0503877879817,-1.07610290991104,0.327394,0.12187200000000001,0.2479442,1.706618,4.713782,7.275947,9.887527,11.15703,37.416509999999995,16.988770000000002,7.8296410000000005,0.6306195
5604,1237645941297054202,51078,62.0939756378424,-1.16582753007518,0.379924,0.098247,1.0345799999999998,1.772304,4.398783,5.225630000000001,3.5840089999999996,6.949876,24.209120000000002,11.13896,5.180757,0.3993402
5605,1237645941297054249,51078,62.120484597248705,-1.0797289043936098,0.30346799999999996,0.065978,0.5056497,2.014427,4.654864,6.371272,9.966804,15.662429999999999,51.40211,22.94156,10.73353,0.8798208000000001
5606,1237645941297054313,51078,61.996415432517004,-1.06253665673647,0.44188,0.092679,0.27669299999999997,0.45859609999999995,1.4678440000000001,2.212406,4.303077,17.127979999999997,68.88521999999999,32.30854,14.805010000000001,1.139888
5607,1237645941297054369,51078,62.038486410524904,-1.07573310274861,0.59583,0.045273,0.7856663,0.1925155,1.25191,3.1407849999999997,5.507016999999999,7.365715,28.46313,13.07953,5.961837,0.4294135
5609,1237645941297119626,51078,62.226395809523105,-1.24010924863044,0.43754399999999993,0.165831,1.8168279999999999,3.160638,5.462537,7.759135000000001,12.646560000000001,15.293510000000001,49.98227,23.69436,10.789660000000001,0.8788585999999999
5611,1237645941297119871,51078,62.1487534933455,-1.09642310464043,0.591041,0.115402,0.3589177,0.5701891,1.3781780000000001,2.2869639999999998,3.199646,17.8102,62.66219,29.47353,12.76318,1.031363
5612,1237645941297119889,51078,62.164581927070294,-1.17018812069521,0.441404,0.096569,-0.03969852,0.5720972,1.262982,1.698421,-0.6933838000000001,18.04676,61.012840000000004,28.078609999999998,12.619480000000001,1.03515
5614,1237645941297120020,51078,62.2601304401911,-1.21493918843871,0.16328,0.083348,-0.07363017,0.8651726000000001,2.509187,2.962948,1.823234,7.044813,22.86489,10.712069999999999,4.739622,0.37981459999999995
5615,1237645941297120058,51078,62.2905498470004,-1.0911656488724,0.631559,0.177125,0.3790932,0.6228951,1.1439,1.618968,2.107568,23.25018,83.60732,41.23166,18.08438,1.473606
5616,1237645941296726788,51078,61.2567444794032,-1.16087793939206,0.584476,0.17974400000000001,-0.29415630000000004,1.3420370000000001,1.788213,5.985491000000001,6.263751,3.6279489999999996,12.159980000000001,5.888814,2.6003529999999997,0.20427079999999997
5617,1237645941296791741,51078,61.3981544805729,-1.17951394202488,0.155366,0.031612,2.623949,7.496148,13.62391,18.67599,22.927979999999998,7.057739,20.894920000000003,10.14302,4.907335,0.39941550000000003
5618,1237645941296791848,51078,61.4842249480132,-1.0828340590574301,0.424745,0.08451399999999999,1.9608720000000002,2.089803,5.5200510000000005,8.014588999999999,9.13653,9.196361999999999,33.09533,15.471429999999998,7.1781809999999995,0.5658572
5619,1237645941296791974,51078,61.4410522678064,-1.2159411692806101,0.141096,0.118997,-0.175957,2.02395,2.616533,4.0532900000000005,4.981994,22.78475,60.60148,32.281729999999996,14.41472,1.054233
5620,1237645941296791987,51078,61.4494497393972,-1.0713847921289301,0.5360659999999999,0.059212,0.2838163,-0.03676423,0.4985545,1.038267,1.071736,14.050170000000001,52.45935,25.01174,11.64632,0.8573813
5621,1237645941296792109,51078,61.535959524466,-1.1189733343932,0.337326,0.10980799999999999,1.0193139999999998,2.369509,5.397799,7.961307000000001,6.938128999999999,4.89724,16.194679999999998,7.8179050000000005,3.524793,0.2656917
5622,1237645941296792460,51078,61.429484903094206,-1.2212927078548201,0.713572,0.07282899999999999,0.172627,0.1714434,0.542374,1.5560200000000002,1.4236870000000001,21.73459,70.33211,35.53021,15.763879999999999,1.0833540000000002
5624,1237645941296857468,51078,61.6767777955058,-1.1427440268901101,0.174895,0.094235,0.1863251,1.4781389999999999,3.1701479999999997,2.953343,5.122808,19.00422,60.748369999999994,28.44675,13.05103,0.9556875
5625,1237645941296857541,51078,61.5743595916567,-1.1032864081495801,0.36844,0.028591000000000002,-0.1159904,1.388744,8.490978,14.81543,25.50483,9.73713,31.3161,13.141929999999999,5.772809,0.43941790000000003
5626,1237645941296857714,51078,61.68935898885571,-1.1705316735599298,0.47816000000000003,0.101498,0.5334206,1.4722620000000002,4.872797,9.308144,13.558689999999999,10.13488,33.42154,15.00273,6.76205,0.5150623
5627,1237645941296857785,51078,61.5642877615879,-1.12059936327454,0.388979,0.038049,-0.7340565,0.9754111999999999,5.251216,10.12632,17.35755,9.260113,28.742359999999998,12.944180000000001,5.628283000000001,0.41570519999999994
5629,1237645941296857836,51078,61.58319069866239,-1.20737722487493,0.48060699999999995,0.10654300000000001,0.3052732,0.8961847,2.7233,5.142327,8.31213,11.07333,37.43562,17.19472,7.766942,0.5690524
5630,1237645941296857855,51078,61.5966201193904,-1.13255703015076,0.37208600000000003,0.10450899999999999,0.32875820000000006,0.2293177,1.687654,3.271714,2.548137,14.47657,53.96983,25.2595,10.8265,0.7918536999999999
5631,1237645941296857862,51078,61.5996429313478,-1.11095840037644,0.38598299999999997,0.071327,0.4508174,0.22485210000000003,1.279189,2.103335,3.455512,11.115269999999999,42.25993,19.909110000000002,8.647459,0.6153364
5632,1237645941296857875,51078,61.608895470685795,-1.1043513669726799,0.8736950000000001,0.134906,0.5473298000000001,0.3729063,1.212913,1.630843,0.8200369000000001,19.7845,75.21072,35.63304,15.59709,1.126236
5633,1237645941296857924,51078,61.6422980251331,-1.10382557117317,0.490179,0.083351,0.1135536,0.1968243,0.9545531999999999,1.6693580000000001,2.736216,23.60545,88.55008000000001,41.88293,17.479789999999998,1.251837
5634,1237645941296858018,51078,61.6787366918632,-1.14012167831334,0.419766,0.092835,0.1545571,0.3836365,1.591877,2.727443,5.0745569999999995,19.505010000000002,71.32384,32.616690000000006,14.062579999999999,0.9688370000000001
5635,1237645941296858082,51078,61.5474197098097,-1.1038831346478601,0.8960020000000001,0.091762,0.3972414,0.3615438,0.6745849,1.708146,1.7117580000000001,15.678579999999998,55.61246,27.404970000000002,11.98451,0.8433351999999998
5636,1237645941296858170,51078,61.649130051289504,-1.2302258095115302,0.631444,0.047409,0.16775639999999997,0.0139918,0.5330848000000001,1.774448,2.283626,18.81492,69.82066999999999,32.623090000000005,13.80135,0.9645078000000001
5637,1237645941296922736,51078,61.8164706422618,-1.08391967564673,0.593854,0.09173300000000001,-1.151368,2.763795,-0.03749924,-0.006966168000000001,-6.079956,0.9098271000000001,2.787251,1.3475840000000001,0.5140496,0.05178564
5638,1237645941296922738,51078,61.808848027153395,-1.08155801304167,0.31090500000000004,0.082767,-0.06556762,1.29964,1.947412,2.5639,0.17922860000000002,19.17076,61.31089,30.83908,13.943229999999998,1.2018719999999998
5639,1237645941296923100,51078,61.732662291695,-1.23948482251964,0.47013900000000003,0.033427,0.09898916,0.4758719,3.6460470000000003,8.260642,12.32773,16.80881,57.44485,24.262629999999998,10.45053,0.8073600999999999
5641,1237645941296923141,51078,61.7554666794555,-1.19662603983203,0.399402,0.076264,0.26781479999999996,1.072942,3.6166099999999997,5.017771,8.426702,23.5146,79.69848,35.50825,16.350929999999998,1.229308
5642,1237645941296923147,51078,61.7598855399239,-1.05911318594748,0.230292,0.030260000000000002,2.5141150000000003,8.538629,24.18339,39.93438,55.74886,4.257905,12.53495,5.474829,2.471532,0.21469639999999998
5643,1237645941296923194,51078,61.790377617339296,-1.0931749725409499,0.324728,0.100051,0.28203340000000005,1.670104,5.487657,7.730815,10.01402,7.670711,25.73011,11.94805,5.456887999999999,0.4389165
5644,1237645941296923211,51078,61.79730902916099,-1.1765226185434499,0.361273,0.04027,0.7668018,2.521582,12.26298,22.44398,34.83432,7.859072,25.14988,10.22985,4.542333,0.3745188
5645,1237645941296923256,51078,61.8326568036586,-1.2097155347980602,0.298769,0.175645,-0.06328633,1.9795330000000002,4.0467379999999995,7.20635,8.841778999999999,4.059336,12.912510000000001,6.186114,2.800797,0.21652270000000004
5646,1237645941296923562,51078,61.7032407410726,-1.06940810339342,0.555013,0.14896199999999998,0.6822577,0.45385749999999997,0.3281272,2.278162,1.749888,13.787189999999999,51.41457,26.6199,10.721919999999999,0.8143665
5647,1237645941296988240,51078,61.9637803190382,-1.08610855836605,0.307048,0.095279,0.2455395,0.1165751,1.170792,1.739711,1.2952649999999999,16.39665,77.02003,35.7696,16.81184,1.282667
5648,1237645941296988572,51078,61.9878475603741,-1.08785396020341,0.655774,0.151911,1.39182,0.1455691,0.02808616,-0.3262415,-0.7184020999999999,14.700479999999999,71.57885,35.79514,16.12833,1.216473
5649,1237645941296988625,51078,61.87273217449879,-1.0558433678629902,0.420091,0.09285800000000001,0.8431584000000001,1.569373,3.954242,5.585443,5.911142,10.990169999999999,39.20825,18.19637,8.45228,0.6874614
5650,1237645941296988751,51078,61.967250664511994,-1.2030829539706,0.19309300000000001,0.059584000000000005,1.008091,4.890480999999999,11.0438,15.499220000000001,21.85524,8.746716000000001,26.710690000000003,12.14663,5.6967989999999995,0.46275609999999995
5651,1237645941296988781,51078,61.9889412293359,-1.0988700628377799,0.41529499999999997,0.102226,2.333768,3.8419339999999997,9.759126,15.579979999999999,19.96387,3.663534,11.874939999999999,5.837784,2.704883,0.2071936
5652,1237645941296988822,51078,61.856445386981896,-1.11909171134719,0.6695810000000001,0.06640499999999999,0.418796,1.32271,3.4321059999999997,8.770373,13.49438,5.893687,20.21817,9.305311,4.120975,0.27462270000000005
5653,1237645941296988852,51078,61.8768945402591,-1.14785423277442,0.591154,0.06919700000000001,0.525795,0.3948244,1.2662870000000002,2.5968869999999997,2.728735,11.82283,43.39235,18.379920000000002,8.842175,0.70735
5654,1237645941296988890,51078,61.8977398260487,-1.10567068209651,0.41731499999999994,0.131935,0.01731637,0.4997933,1.513888,2.1530099999999996,1.47896,23.52489,85.38197,41.23685,18.41297,1.4825620000000002
5655,1237645941296988920,51078,61.9159239569921,-1.1943978712743502,0.393744,0.073885,0.43261869999999997,0.8220504000000001,3.862544,5.803676,7.726964,9.814231,35.7762,15.49497,7.041760000000001,0.5409562
5656,1237645941296988995,51078,61.9696977447664,-1.2245438337761,0.569645,0.10990599999999999,0.1304889,0.3511906,1.0918729999999999,2.0232099999999997,5.746442,17.646060000000002,65.01812,30.136470000000003,12.996830000000001,0.9304298000000001
5657,1237645941296989066,51078,61.9078348998963,-1.0825724859896,0.627649,0.091421,0.1465579,0.1412967,0.8072074,3.3696589999999995,2.8876619999999997,7.338850999999999,27.58117,13.01191,5.778107,0.4484093
5658,1237645941297053775,51078,62.1340723917954,-1.17243282262303,0.601429,0.056477,0.05493717,1.005369,3.079612,8.282879,12.4623,16.74954,55.18512,24.43013,10.00206,0.8268399
5659,1237645941297053964,51078,62.116454033825995,-1.05691460843478,0.30499299999999996,0.021730000000000003,-0.25589670000000003,4.864495,24.22411,42.73237,64.67871,9.448148,25.66855,8.839137,3.929215,0.3644192
5660,1237645941297054064,51078,61.9958114200626,-1.11961438139827,0.291034,0.062459,0.19225599999999998,1.8442939999999999,7.396008,12.18732,17.06684,16.38146,56.64151999999999,23.35567,10.445139999999999,0.8880188
5661,1237645941297054126,51078,62.0475597163517,-1.17237863026265,0.321859,0.081063,0.03965214,0.7458355,2.6963369999999998,3.098265,3.567797,15.43201,55.313390000000005,24.443279999999998,11.15632,0.890968
5662,1237645941297054137,51078,62.051236664324705,-1.13776247407522,0.358433,0.078165,1.1122379999999998,2.261768,5.573411,6.9504220000000005,9.325257,10.4631,35.176970000000004,16.25883,7.573672,0.6002493
5663,1237645941297054214,51078,62.1048500633891,-1.18153863225308,0.41836,0.08178200000000001,0.4846097,0.8003854,2.408383,3.073153,3.788847,20.98414,75.58393000000001,33.34544,15.064779999999999,1.203375
5664,1237645941297054370,51078,62.0399742801878,-1.11666272801663,0.536489,0.10340099999999999,1.532469,0.6140661000000001,1.674279,2.802218,3.547069,5.686743,21.24539,9.859043,4.575062,0.334608
5665,1237645941297054432,51078,62.08638172491529,-1.0755345678653498,0.61974,0.083615,0.5741458,0.6913198,2.10102,4.23643,8.957886,16.52962,62.9299,27.998820000000002,12.32646,0.954399
5666,1237645941297054522,51078,61.9941494220757,-1.07151882854397,0.779291,0.06846000000000001,0.6275877,0.37295009999999995,0.8977196,3.190471,5.088316000000001,9.858833,38.49123,18.32021,8.19311,0.6377735999999999
5667,1237645941297119366,51078,62.2599558616068,-1.08103968909305,0.05074,0.12163299999999999,-0.1837734,0.02443655,-0.03380014,0.9353093000000001,0.438094,19.39411,67.2854,32.16253,13.682920000000001,1.0662280000000002
5668,1237645941297119396,51078,62.1475516743758,-1.14594768390653,0.083569,0.011292,7.0181130000000005,42.553490000000004,104.7926,158.7606,224.0642,6.011672,9.38761,3.415485,1.616069,0.20520929999999998
5669,1237645941297119708,51078,62.1667362767895,-1.1816731894758201,0.457983,0.08115399999999999,0.7563310999999999,1.300554,2.557964,2.58087,0.8081414000000001,10.33337,34.89598,16.070970000000003,7.466525999999999,0.6015005999999999
5670,1237645941297185497,51078,62.31229406073071,-1.20392545819452,0.6394529999999999,0.045729,0.34134549999999997,0.2210011,1.598473,4.359108999999999,9.289224,15.8924,58.24265,25.594,11.20823,0.8528719000000001
5671,1237645941297185533,51078,62.3419056802698,-1.18179207413342,0.40932399999999997,0.088179,0.122689,0.5143398,1.3277299999999999,1.166811,2.317043,12.41633,41.30263,19.83005,9.032005,0.6891314000000001
5672,1237645941297185540,51078,62.3464762795368,-1.17099999715489,0.39145100000000005,0.11533900000000001,-0.4553776,0.2968604,0.9947957000000001,1.370874,2.269175,26.393659999999997,83.5073,39.272859999999994,17.42397,1.347812
5673,1237645941297185621,51078,62.4165316031659,-1.21518624837105,0.400539,0.100493,0.03910882,0.8171822,1.700879,1.327181,3.108355,16.776970000000002,46.0674,25.35311,12.18055,0.8975738999999999
5674,1237645941297185715,51078,62.3752294626744,-1.0831917073931,0.752132,0.100963,0.3562872,0.248313,0.6445894,2.565179,6.0116879999999995,18.78145,69.37472,34.61468,14.841120000000002,1.1334870000000001
5675,1237645941297250814,51078,62.4757389439014,-1.0856936947659002,0.363114,0.12432,0.8313642,2.2369220000000003,5.8140089999999995,9.58025,12.14264,7.703392,24.657239999999998,11.44496,5.3568,0.4226352
5676,1237645941297250958,51078,62.5906401799998,-1.12420411597097,0.149269,0.053614,0.04377674,1.336545,2.3309830000000002,3.161365,3.8439389999999998,17.78731,55.08809,26.857740000000003,12.67407,0.9630546
5677,1237645941297251200,51078,62.512857030634606,-1.1632859360373502,0.667734,0.047928,-0.00886889,0.06961232,0.682178,2.782813,3.8497800000000004,22.25204,75.65231,35.33081,15.928289999999999,1.160184
5678,1237645941297251249,51078,62.5695250213801,-1.2032079577266799,0.539492,0.128185,0.6196696,0.666775,0.8733894,3.292893,7.9327820000000004,10.58654,36.8994,17.40532,7.882142999999999,0.5509002
5679,1237645941297251264,51078,62.5794409812194,-1.05883293142948,0.431404,0.064991,0.10884010000000001,0.14362120000000003,0.9329955,1.757491,2.861406,16.08954,55.325790000000005,25.05432,12.181239999999999,0.8604860000000001
5680,1237645941297315905,51078,62.7010654131412,-1.05088247459984,0.368996,0.036877,0.01749471,1.240424,6.890466,13.421829999999998,19.86695,7.613016,23.38409,9.091353,4.086059,0.3352619
5681,1237645941297316224,51078,62.6049110111395,-1.12275968965746,0.38560700000000003,0.04239,0.02387059,0.9913431999999999,5.628623,11.11397,17.36362,17.81839,54.33068000000001,23.07532,10.12899,0.7969505
5682,1237645941297316226,51078,62.6043774038281,-1.08389173104073,0.23905500000000002,0.116625,-0.338318,2.243125,7.552474,10.61165,10.06758,0.5178664000000001,1.686875,0.7940479,0.3691302,0.02753922
5683,1237645941297316382,51078,62.605619961587,-1.2157996358365801,0.163524,0.049299,-0.3170199,-0.08569407,1.333727,1.5264360000000001,2.435953,12.5909,41.17391,18.187720000000002,8.519509,0.623188
5684,1237645941297316444,51078,62.654608752604894,-1.22710655789632,0.386196,0.038569,-0.001746833,0.34828990000000004,2.844854,5.270101,9.397605,10.25204,32.83067,14.11745,6.477289,0.4708077
5685,1237645941297316450,51078,62.661564830735294,-1.22230671662725,0.314483,0.068314,0.40504229999999997,0.5678516,2.141388,1.788505,2.171718,17.42366,56.37846,25.45392,12.35783,0.8914744000000001
5689,1237645941297381844,51078,62.781142845971004,-1.11550706452889,0.340396,0.121218,0.6906313000000001,1.400967,2.855181,3.977837,6.013554,17.346970000000002,57.80789,29.10121,13.09153,0.9694917
5690,1237645941297381913,51078,62.844532068399104,-1.05385326184266,0.295014,0.153161,0.5725886,1.971123,3.880918,6.49257,7.273905,15.83811,50.32711,24.88327,11.43267,0.8751395000000001
5691,1237645941297381932,51078,62.8537886654049,-1.1257246442934699,0.318583,0.134468,0.4547093,1.293175,2.81922,4.397426,5.506867,13.474929999999999,39.9345,22.20005,9.88343,0.74424
5692,1237645941297382094,51078,62.8417541622357,-1.1715638888810902,0.556872,0.100492,0.7792190999999999,0.9771631,2.386174,3.961097,4.050527,9.394098,32.557109999999994,15.517729999999998,6.9288479999999995,0.541984
5693,1237645941297382144,51078,62.874894086326705,-1.1736918683889,0.44308400000000003,0.067638,0.1059802,0.3044288,1.196093,1.567243,2.2454520000000002,20.03364,69.2001,32.4742,14.62718,1.067833
5694,1237645941297447311,51078,62.956637218103104,-1.11900416517567,0.406037,0.150425,0.5452210999999999,1.447333,2.415511,2.508726,4.460804,12.54217,41.03335,20.79364,9.948735000000001,0.7281179
5695,1237645941297447358,51078,63.005215061203394,-1.07226273556184,0.479825,0.10463599999999999,0.1063828,0.9230471,3.038944,6.02719,12.063360000000001,17.4174,54.97341,27.095390000000002,12.21392,0.8997529000000001
5696,1237645941297447444,51078,62.9134550277495,-1.24173184760625,0.457178,0.062211,0.5215572,0.37386540000000007,1.374495,1.868052,2.490405,25.55067,98.34931999999999,43.96132,20.3229,1.417259
5697,1237645941297447531,51078,62.977694108470295,-1.11066592416804,0.42208100000000004,0.077624,0.25823979999999996,0.2872005,1.4351399999999999,1.986851,2.1078930000000002,12.3419,43.9693,21.82099,10.04141,0.7485798
5698,1237645941297447600,51078,63.0267236798329,-1.18994183903368,0.329191,0.11140599999999999,-0.15728920000000002,0.6751136,2.550135,3.9994449999999997,5.196836,18.61444,59.38887,28.11818,12.93759,0.9192634
5699,1237645941297447653,51078,62.9171513049736,-1.07936040437263,0.5287890000000001,0.139414,-0.673484,0.01512793,0.03087795,1.393347,-0.03299387,26.745620000000002,85.04799999999999,46.93391,19.619120000000002,1.477906
5700,1237645941297447724,51078,63.020425340802795,-1.05639126356108,0.487601,0.067288,-0.1694787,-0.09327615,0.2102109,1.667428,5.602702,20.09685,66.29163,34.46844,14.89701,1.0694290000000002
5701,1237645941297512721,51078,63.052178591100294,-1.06254301317824,0.433917,0.09370099999999999,1.36505,-0.14324779999999998,0.03511059,0.14690079999999997,-0.737949,15.80245,68.82403000000001,35.12498,15.76929,1.187129
5702,1237645941297512727,51078,63.057201300764,-1.19433533949425,0.070599,0.028308999999999997,4.275777,15.658760000000001,26.54027,36.18699,45.33146,3.707323,10.495289999999999,5.076593,2.479575,0.20823609999999998
5703,1237645941297512789,51078,63.1894056757918,-1.13156283671854,0.352873,0.098063,3.5371879999999996,5.85491,11.10093,16.46279,20.21376,3.857646,13.60735,6.607399000000001,3.031059,0.23824070000000003
5704,1237645941297512945,51078,63.154579830744105,-1.14310724313394,0.466371,0.10578699999999999,0.24073470000000002,0.794441,2.774786,5.229314,7.642641,21.93225,72.39132,35.25613,15.25336,1.145779
5705,1237645941297513086,51078,63.085028008436296,-1.14173367298422,0.357185,0.096116,0.02652291,0.3737652,1.627693,2.4404619999999997,2.1697740000000003,7.844834,26.32222,12.7198,5.789843,0.4293048
5706,1237645941297513110,51078,63.1025103775401,-1.11117556605412,0.298193,0.062635,0.1272524,0.2015854,1.167399,1.253418,1.6157629999999998,17.26861,60.43929,29.233620000000002,13.22609,0.9623594999999999
5707,1237645941297513140,51078,63.1208079509657,-1.15281094964843,0.407659,0.105584,-0.219664,0.44167510000000004,1.153827,1.486234,1.1327129999999999,15.179620000000002,48.95197,24.44985,11.28689,0.831415
5708,1237645941297513266,51078,63.04575611018829,-1.2438179103121898,0.678138,0.06329800000000001,-0.259536,0.13162939999999998,0.6207976,2.758444,3.1425080000000003,17.178539999999998,54.80603000000001,26.13914,11.318389999999999,0.8205761999999999
5709,1237645941297513315,51078,63.1094052590752,-1.1966268062018102,0.6040300000000001,0.09676699999999999,-0.7399751999999999,0.21949770000000002,0.8096180000000001,1.926641,2.524921,15.99215,51.20547,25.19764,11.21125,0.8148517
5710,1237645941297513352,51078,63.158312649502896,-1.11606157733374,0.372371,0.14823499999999998,0.6885222,0.5083213,1.3165790000000002,2.793135,1.357197,7.138355000000001,25.14113,12.4983,5.5396279999999996,0.40506179999999997
5711,1237645941297578339,51078,63.2266779930466,-1.21627488502942,0.475412,0.022938999999999998,-0.46224269999999995,1.578001,8.093561,19.277820000000002,28.30102,8.864898,27.73905,11.66136,4.866025,0.3980318
5712,1237645941297578545,51078,63.224279383836404,-1.1829467540274199,0.662567,0.082871,1.056732,0.5313532,1.183576,1.351019,1.320265,15.43905,59.67555,29.91498,13.17994,0.9668962
5713,1237645941297578637,51078,63.2840583012675,-1.1188964836508,0.452371,0.060845,1.963868,1.84893,7.436444,12.36046,18.27386,4.621887,16.22336,6.851673,3.309832,0.2570547
5714,1237645941297578652,51078,63.2927019178926,-1.18822972231819,0.443022,0.02395,0.08442309,0.07041617,1.147634,2.477493,3.724311,22.145229999999998,79.44343,37.11606,15.56601,1.1258620000000001
5715,1237645941297578707,51078,63.32000431179979,-1.07350979823162,0.46482299999999993,0.092558,0.3321531,0.5344148,1.51843,2.3968830000000003,4.349093,19.00809,69.25111,34.78153,14.88613,1.098744
5716,1237645941297578772,51078,63.226232216465995,-1.0879201091291402,0.728376,0.064765,-0.4672594,0.14633379999999999,0.6001068,3.226546,4.5930599999999995,14.83995,50.9873,25.53541,10.56245,0.7840362
5717,1237645941297578793,51078,63.2547737230693,-1.21002193710357,0.754886,0.07406599999999999,0.0879142,0.05194777,0.3192709,2.072772,5.281892,18.747020000000003,70.77892,33.72726,14.10932,0.9234521000000001
5718,1237645941297578795,51078,63.2556088034912,-1.08752189853161,0.811888,0.105118,0.1208845,-0.08640175,0.2829542,2.471016,1.506351,11.33735,41.63534,20.1273,8.584703,0.6624156
5720,1237645941297643839,51078,63.3685095376525,-1.0531641211799,0.389428,0.040525,1.063453,3.6016839999999997,18.249589999999998,36.849709999999995,58.366659999999996,4.830125,14.61178,6.0171529999999995,2.596883,0.2168133
5721,1237645941297643869,51078,63.3999122358091,-1.2179291449646499,0.41124399999999994,0.064265,0.6802583000000001,1.200582,5.439690000000001,10.146469999999999,16.85696,18.59437,61.6771,26.81092,11.59211,0.9277316999999999
